Name,Address,Latitude,Longitude,Provider1,Providerprice1,Provider2,Providerprice2,Provider3,Providerprice3,Provider4,Providerprice4,Provider5,Providerprice5,URL
Little Bogota Berlin,"Schluterstrasse 45 Schlüterstrasse 45, 10707 Berlín Alemania",52.50049973,13.31694984,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d14771486-Reviews-Little_Bogota_Berlin-Berlin.html
LittleFriedrichRooms At Propellerwerk,"Warschauer Str. 59, 10243 Berlín Alemania",52.50947189,13.45221043,Hotels.com,,Booking.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17512655-Reviews-LittleFriedrichRooms_At_Propellerwerk-Berlin.html
Living Hotel Berlin Mitte,"Neue Rossstr. 13, 10179 Berlín Alemania",52.51201248,13.40853786,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d228341-Reviews-Living_Hotel_Berlin_Mitte-Berlin.html
Living in the Box,"Bruckenstrasse 12 Ecke Rungestrasse 11, 10179 Berlín Alemania",52.51232147,13.41697979,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17546047-Reviews-Living_in_the_Box-Berlin.html
Locanda 12 Apostoli,"Huettenweg 90, 14193 Berlín Alemania",52.46641159,13.25615978,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17454866-Reviews-Locanda_12_Apostoli-Berlin.html
Lodge Berlin,"Niederbarnimstr. 6, 10247 Berlín Alemania",52.51414108,13.45890999,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d6509756-Reviews-Lodge_Berlin-Berlin.html
Lodge Berlin,"Gabriel-Max-Str. 2, 10245 Berlín Alemania",52.50980759,13.45798111,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d633063-Reviews-Lodge_Berlin-Berlin.html
Lodge Friedrichshain,10245 Berlín Alemania,52.50790024,13.46726036,Agoda.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2435654-Reviews-Lodge_Friedrichshain-Berlin.html
Lodgecity - Private Rooms,"Nehringstrasse 3A Entrance Directly At Corner Of The Building, 14059 Berlín Alemania",52.51662064,13.29362011,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15320108-Reviews-Lodgecity_Private_Rooms-Berlin.html
Lodgecity Prenzlauer Berg,"Storkower Str. 118, 10407 Berlín Alemania",52.53475952,13.45046997,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d8554916-Reviews-Lodgecity_Prenzlauer_Berg-Berlin.html
LOGINN Hotel Berlin Airport,"Schützenstrasse 33, 12526 Berlín Alemania",52.39851761,13.54102898,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d25046035-Reviews-LOGINN_Hotel_Berlin_Airport-Berlin.html
Luxoise,"Gaertnerstr. 32, 10245 Berlín Alemania",52.50854874,13.45960999,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2555233-Reviews-Luxoise-Berlin.html
Luxury Apartment In Marthashof,"Schwedter Str. 40, 10435 Berlín Alemania",52.53848648,13.40561581,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21231676-Reviews-Luxury_Apartment_In_Marthashof-Berlin.html
LV Apartments am Lutzowplatz,"Karl-Heinrich-Ulrichs-Str. 16, 10785 Berlín Alemania",52.50248337,13.35340977,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19728087-Reviews-LV_Apartments_am_Lutzowplatz-Berlin.html
M M Central Apartments,"verschiedene Standorte in Berlin-Mitte, 13355 Berlín Alemania",52.53642654,13.39516068,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1191928-Reviews-M_M_Central_Apartments-Berlin.html
M&W Pension - Hostel,"Sonnenallee 201, 12059 Berlín Alemania",52.47528076,13.45353985,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d23261996-Reviews-M_W_Pension_Hostel-Berlin.html
Müggelseepension,"Josef-Nawrocki-Str. 12 Friedrichshagen, 12587 Berlín Alemania",52.44588089,13.62578011,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3275601-Reviews-Muggelseepension-Berlin.html
Madison,"Potsdamer Platz 3, 10785 Berlín Alemania",52.51018143,13.37539959,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d619780-Reviews-Madison-Berlin.html
Main Station Hostel,"Quitzowstr. 110, 10559 Berlín Alemania",52.53437042,13.34465027,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2099701-Reviews-Main_Station_Hostel-Berlin.html
Marie City Apartments,"Marienstr. 23, 10117 Berlín Alemania",52.5221405,13.38253975,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1380774-Reviews-Marie_City_Apartments-Berlin.html
Maritim proArte Hotel Berlin,"Friedrichstraße 151 Haupteingang Von Der Dorotheenstrasse 65, 10117 Berlín Alemania",52.51831436,13.38761806,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d199378-Reviews-Maritim_proArte_Hotel_Berlin-Berlin.html
Mark Apart Hotel Berlin,"Lietzenburger Straße 82-84, 10719 Berlín Alemania",52.50025177,13.3231926,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d234593-Reviews-Mark_Apart_Hotel_Berlin-Berlin.html
Marlene-Zimmer,"Tempelhofer Ufer 35a, 10963 Berlín Alemania",52.5008812,13.37648964,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d5247716-Reviews-Marlene_Zimmer-Berlin.html
Mauer Apartments,"Brunnenstr. 158, 10115 Berlín Alemania",52.53522873,13.3976202,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3149684-Reviews-Mauer_Apartments-Berlin.html
Maybach Apartments,"Maybachufer 2, 12047 Berlín Alemania",52.4953804,13.42154026,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19270581-Reviews-Maybach_Apartments-Berlin.html
Meine-FeWo-in-Berlin,"Fluchthornweg 17A, 12107 Berlín Alemania",52.4196701,13.39626026,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15668584-Reviews-Meine_FeWo_in_Berlin-Berlin.html
Meininger Hotel,"Meininger Str. 10, 10823 Berlín Alemania",52.48585892,13.34648037,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15269590-Reviews-Meininger_Hotel-Berlin.html
MEININGER Hotel Berlin East Side Gallery,"Am Postbahnhof 4, 10243 Berlín Alemania",52.50840378,13.435956,Booking.com,,Agoda.com,,Official Site,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d12819875-Reviews-MEININGER_Hotel_Berlin_East_Side_Gallery-Berlin.html
MEININGER Hotel Berlin Mitte Humboldthaus,"Oranienburger Str. 67/68, 10117 Berlín Alemania",52.52495956,13.39225674,Booking.com,,Official Site,,Agoda.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2189496-Reviews-MEININGER_Hotel_Berlin_Mitte_Humboldthaus-Berlin.html
MEININGER Hotel Berlin Tiergarten,"Turmstrasse 25, 10559 Berlín Alemania",52.52646637,13.34434795,Booking.com,,Official Site,,Agoda.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d13941959-Reviews-MEININGER_Hotel_Berlin_Tiergarten-Berlin.html
Mercure Hotel Berlin Mitte,"Luckenwalder Str. 11, 10963 Berlín Alemania",52.5003624,13.37567997,Mercure,,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d248854-Reviews-Mercure_Hotel_Berlin_Mitte-Berlin.html
Merika Hotel,"Chausseestr. 89 - 91, 10115 Berlín Alemania",52.53718948,13.37421989,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d14193966-Reviews-Merika_Hotel-Berlin.html
Merry,"60 Kirchstrase, 12277 Berlín Alemania",52.41657257,13.37045097,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19935975-Reviews-Merry-Berlin.html
Metropol Hostel Berlin,"Mehringdamm 32, 10961 Berlín Alemania",52.49385071,13.38792992,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1841457-Reviews-Metropol_Hostel_Berlin-Berlin.html
Metropolitan Hotel Berlin,"Schaperstr. 36, 10719 Berlín Alemania",52.49868393,13.33374596,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d679205-Reviews-Metropolitan_Hotel_Berlin-Berlin.html
Michels Apart Hotel Berlin,"Heerstr. 80 Charlottenburg, 14055 Berlín Alemania",52.50820923,13.24577999,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d233864-Reviews-Michels_Apart_Hotel_Berlin-Berlin.html
Midel Hostel,"Luckstrasse 1-2, 10317 Berlín Alemania",52.50222015,13.48701954,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d20481058-Reviews-Midel_Hostel-Berlin.html
Midi Inn City West off Kurfürstendamm,"Wielandstr. 26, 10707 Berlín Alemania",52.50014877,13.31521988,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d611971-Reviews-Midi_Inn_City_West_off_Kurfurstendamm-Berlin.html
MIDI Inn Parkhotel Mitte,"Veteranenstr. 10, 10119 Berlín Alemania",52.53308105,13.40162563,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1014399-Reviews-MIDI_Inn_Parkhotel_Mitte-Berlin.html
Mikon Eastgate Hotel,"Hessische Str. 10, 10115 Berlín Alemania",52.52883148,13.37966347,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1059797-Reviews-Mikon_Eastgate_Hotel-Berlin.html
Miles Hotel Berlin,"Jungfernstieg 7A, 12207 Berlín Alemania",52.43095016,13.32874012,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d633058-Reviews-Miles_Hotel_Berlin-Berlin.html
Minihostel 12 Monkeys KuDamm,"Waitzstrasse 23 S Charlottenburg / U Adenauerplatz / Kudamm, 10629 Berlín Alemania",52.50249863,13.30593967,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d11983633-Reviews-Minihostel_12_Monkeys_KuDamm-Berlin.html
Miniloft,"Hessische Str. 5, 10115 Berlín Alemania",52.52931213,13.37982464,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d656456-Reviews-Miniloft-Berlin.html
Miniloft Apartment Hotel Kreuzberg,"Friedrichstrasse 23b, 10969 Berlín Alemania",52.50323868,13.3917799,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17699734-Reviews-Miniloft_Apartment_Hotel_Kreuzberg-Berlin.html
Minimal,"Hobrechtstr. 41, 12047 Berlín Alemania",52.49390411,13.42540359,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d6950037-Reviews-Minimal-Berlin.html
Minitel,"55 Hermannstrasse, 12049 Berlín Alemania",52.47694016,13.42607975,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21323729-Reviews-Minitel-Berlin.html
Mirbach Apartments & Hostel,"Gaeblerstr. 2, 13086 Berlín Alemania",52.55339813,13.4488802,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2668903-Reviews-Mirbach_Apartments_Hostel-Berlin.html
MirHostel,"Gerichtstrasse 47, 13347 Berlín Alemania",52.54512405,13.36206245,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21502564-Reviews-MirHostel-Berlin.html
Mittendrin - Boutique Hotel Berlin,"Nuernberger Str. 16, 10789 Berlín Alemania",52.50246048,13.33833981,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1069870-Reviews-Mittendrin_Boutique_Hotel_Berlin-Berlin.html
mk hotel berlin,"Osloer Str. 100, 13359 Berlín Alemania",52.55583954,13.3801403,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d3445627-Reviews-Mk_hotel_berlin-Berlin.html
MM Central Apartments Budget,"Prinzenallee 53, 13359 Berlín Alemania",52.55897903,13.38617039,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1892336-Reviews-MM_Central_Apartments_Budget-Berlin.html
Monteurzimmer Berlin Pankow,"Berliner Allee 303, 13088 Berlín Alemania",52.56476974,13.47014046,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17532426-Reviews-Monteurzimmer_Berlin_Pankow-Berlin.html
Mopsbox,"Buchholzer Str. 8, 10437 Berlín Alemania",52.54531097,13.4139204,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15738371-Reviews-Mopsbox-Berlin.html
Motel Blue,"Uhlandstrasse 142, 10719 Berlín Alemania",52.49496078,13.3241396,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17497683-Reviews-Motel_Blue-Berlin.html
Motel Home,"Holzmannstrasse 12, 12099 Berlín Alemania",52.46382904,13.41769981,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d20283264-Reviews-Motel_Home-Berlin.html
Motel One Berlin Mitte,"Prinzenstr. 40, 10969 Berlín Alemania",52.50424957,13.41122723,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d325891-Reviews-Motel_One_Berlin_Mitte-Berlin.html
Motel One Berlin-Bellevue,"Paulstr. 21, 10557 Berlín Alemania",52.51990509,13.35600567,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1544297-Reviews-Motel_One_Berlin_Bellevue-Berlin.html
Motel One Berlin-Hauptbahnhof,"Invalidenstr. 54, 10557 Berlín Alemania",52.52556992,13.36595345,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d2038720-Reviews-Motel_One_Berlin_Hauptbahnhof-Berlin.html
Motel One Berlin-Ku'damm,"Kantstr. 10, 10623 Berlín Alemania",52.50559616,13.32931137,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d662528-Reviews-Motel_One_Berlin_Ku_damm-Berlin.html
Motel One Berlin-Potsdamer Platz,"Leipziger Platz 12, 10117 Berlín Alemania",52.51016235,13.38084126,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d6717521-Reviews-Motel_One_Berlin_Potsdamer_Platz-Berlin.html
Motel One Berlin-Tiergarten,"An der Urania 12/14, 10787 Berlín Alemania",52.50231934,13.34788799,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1548239-Reviews-Motel_One_Berlin_Tiergarten-Berlin.html
Motel One Berlin-Upper West,"Kantstrasse 163-165, 10623 Berlín Alemania",52.50500488,13.33334637,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d12228869-Reviews-Motel_One_Berlin_Upper_West-Berlin.html
Moxy Berlin Humboldthain Park,"Hochstrasse 2, 13357 Berlín Alemania",52.5495224,13.38419533,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d13451397-Reviews-Moxy_Berlin_Humboldthain_Park-Berlin.html
MS Berlin Apartments,"Nazarethkirchstr. 41, 13347 Berlín Alemania",52.54935074,13.36151981,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1842207-Reviews-MS_Berlin_Apartments-Berlin.html
My Gay Hostel,"Nollendorfplatz 5 Haus B, 10777 Berlín Alemania",52.49901962,13.35284996,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d6556396-Reviews-My_Gay_Hostel-Berlin.html
my private berlin,"John-Schehr-Strasse, 10407 Berlín Alemania",52.53514099,13.43512726,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2000908-Reviews-My_private_berlin-Berlin.html
MyCentralStay,"Ritterstr. 12-14, 10969 Berlín Alemania",52.50154114,13.4113102,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1196285-Reviews-MyCentralStay-Berlin.html
Naturfreundehaus Karl Renner,"Ringstr. 76, 12205 Berlín Alemania",52.43904877,13.29901981,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1185487-Reviews-Naturfreundehaus_Karl_Renner-Berlin.html
Nena Apartments Bergmannkiez,"Fidicinstrasse 44, 10965 Berlín Alemania",52.48735046,13.38729954,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2390573-Reviews-Nena_Apartments_Bergmannkiez-Berlin.html
Nena Apartments Hermannplatz,"Hasenheide 119, 10967 Berlín Alemania",52.48621368,13.42381954,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d21397740-Reviews-Nena_Apartments_Hermannplatz-Berlin.html
Nena Apartments Kreuzberg 61,"Blucherstrasse 12 Friedrichshain-Kreuzberg, 10961 Berlín Alemania",52.49554825,13.39621067,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d23166840-Reviews-Nena_Apartments_Kreuzberg_61-Berlin.html
Nena Apartments Metropolpark,"Rungestrasse 6, 10179 Berlín Alemania",52.51213455,13.4144659,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19944595-Reviews-Nena_Apartments_Metropolpark-Berlin.html
Nena Apartments Moritzplatz,"Prinzessinnenstr. 17, 10969 Berlín Alemania",52.50267792,13.41191673,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d23780092-Reviews-Nena_Apartments_Moritzplatz-Berlin.html
Nena Hostel Berlin Mitte,"Provinzstr. 16, 13409 Berlín Alemania",52.56158829,13.37725163,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d24175193-Reviews-Nena_Hostel_Berlin_Mitte-Berlin.html
Neo Hostel,"Gruenauer Str. 192, 12557 Berlín Alemania",52.43111038,13.57110023,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d20850688-Reviews-Neo_Hostel-Berlin.html
Nest Apartments,"Eberswalder Str. 4, 10437 Berlín Alemania",52.54072952,13.40594959,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1024956-Reviews-Nest_Apartments-Berlin.html
New Green Apartments,"Neue Grunstrasse 20, 10179 Berlín Alemania",52.51063919,13.40602016,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15673755-Reviews-New_Green_Apartments-Berlin.html
New Hostel Berlin Mitte,"Provinzstrasse, 125, 13409 Berlín Alemania",52.5612793,13.37700939,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d20857794-Reviews-New_Hostel_Berlin_Mitte-Berlin.html
NH Berlin City West,"Bundesallee 36, 10717 Berlín Alemania",52.48873138,13.33051968,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d23260412-Reviews-NH_Berlin_City_West-Berlin.html
Nice City Apartment,"8 Smetanastrasse, 13088 Berlín Alemania",52.54919052,13.45855045,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15637751-Reviews-Nice_City_Apartment-Berlin.html
Nikol Apartments,"Nuernberger Str. 38, 10777 Berlín Alemania",52.49895859,13.33553982,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3643266-Reviews-Nikol_Apartments-Berlin.html
Nollendorf Apartments,"Motzstrasse 10, 10777 Berlín Alemania",52.49887085,13.3509903,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d15689078-Reviews-Nollendorf_Apartments-Berlin.html
Nollendorfplatz City-Apartments,"Nollendorfplatz 7, 10777 Berlín Alemania",52.49885178,13.3536396,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1185262-Reviews-Nollendorfplatz_City_Apartments-Berlin.html
Nora Hotel Berlin,"Simon-Dach-Str. 46 Kreuzung Boxhagener Str., 10245 Berlín Alemania",52.51255035,13.45785999,Hotels.com,,Expedia,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d10256260-Reviews-Nora_Hotel_Berlin-Berlin.html
Novalis Hotel,"Novalisstr. 5, 10115 Berlín Alemania",52.52856827,13.38879013,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d573295-Reviews-Novalis_Hotel-Berlin.html
Novum Hotel Gates Berlin Charlottenburg,"Knesebeckstr. 8-9, 10623 Berlín Alemania",52.50965881,13.32258511,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d217904-Reviews-Novum_Hotel_Gates_Berlin_Charlottenburg-Berlin.html
Nu Wave Hotel Berlin,"Gubener Str. 46/47, 10243 Berlín Alemania",52.51203918,13.44859886,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1308958-Reviews-Nu_Wave_Hotel_Berlin-Berlin.html
numa | Nook Rooms & Apartments,"Grosse Hamburger Str. 23, 10115 Berlín Alemania",52.52377701,13.3996706,Official Site,,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d8601792-Reviews-Numa_Nook_Rooms_Apartments-Berlin.html
numa I Novela Rooms & Apartments,"Konstanzer Str. 1, 10707 Berlín Alemania",52.4988327,13.3120966,Booking.com,,Hotels.com,,Official Site,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d25001412-Reviews-Numa_I_Novela_Rooms_Apartments-Berlin.html
numa l Kater Apartments,"Warschauer Str. 46, 10243 Berlín Alemania",52.50370789,13.44728374,Official Site,,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d20911704-Reviews-Numa_l_Kater_Apartments-Berlin.html
Oberbaum Cityapartments,"Warschauer Str. 46, 10243 Berlín Alemania",52.50368118,13.44725037,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17757816-Reviews-Oberbaum_Cityapartments-Berlin.html
Old Fashioned Architecture In Trendy District Prenzlauer Berg,"Choriner Str. 37, 10435 Berlín Alemania",52.53667831,13.41077995,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17545979-Reviews-Old_Fashioned_Architecture_In_Trendy_District_Prenzlauer_Berg-Berlin.html
Old Town Apartments - Metzer Strasse,"Metzer Str. 8, 10405 Berlín Alemania",52.5316658,13.41538906,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1769836-Reviews-Old_Town_Apartments_Metzer_Strasse-Berlin.html
Old Town Apartments Gartenstrasse,"Gartenstrasse 92, 10115 Berlín Alemania",52.53205109,13.38910007,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d17826378-Reviews-Old_Town_Apartments_Gartenstrasse-Berlin.html
Old Town Apartments Schoenhauser Allee,"Schoenhauser Allee 5, 10119 Berlín Alemania",52.5309906,13.41875458,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d573264-Reviews-Old_Town_Apartments_Schoenhauser_Allee-Berlin.html
Old Town Hostel,"Pappelallee 21, 10437 Berlín Alemania",52.54421234,13.41583347,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d613034-Reviews-Old_Town_Hostel-Berlin.html
ONE80 Hostels Berlin,"Otto-Braun-Str. 65, 10178 Berlín Alemania",52.52388382,13.41795063,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2630023-Reviews-ONE80_Hostels_Berlin-Berlin.html
On-Hostel,"109 Provinzstrasse, 13409 Berlín Alemania",52.56448364,13.37758446,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19844323-Reviews-On_Hostel-Berlin.html
Ootel.com - Hotel Hostel,"Allee der Kosmonauten 32, 12681 Berlín Alemania",52.52510834,13.52987003,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d17764324-Reviews-Ootel_com_Hotel_Hostel-Berlin.html
Orania.Berlin,"Oranienplatz 17 Hoteleingang Oranienstrasse 40, 10999 Berlín Alemania",52.50212479,13.41670036,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d12793309-Reviews-Orania_Berlin-Berlin.html
Orion Hotel,"Dahlmannstr. 7, 10629 Berlín Alemania",52.5022316,13.30360985,Booking.com,,Agoda.com,,Trip.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d320724-Reviews-Orion_Hotel-Berlin.html
Ostel - GDR The Hostel,"Wriezener Karree 5, 10243 Berlín Alemania",52.51090622,13.43895054,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d659967-Reviews-Ostel_GDR_The_Hostel-Berlin.html
OTA Berlin,"Pappelallee 21, 10437 Berlín Alemania",52.5442009,13.41604996,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d11772232-Reviews-OTA_Berlin-Berlin.html
Overnight,"Paul-Robeson-Str. 14, 10439 Berlín Alemania",52.5526619,13.40886021,Booking.com,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3444064-Reviews-Overnight-Berlin.html
OYO Hotel Matzbach,"Marheinekeplatz 15, 10961 Berlín Alemania",52.48920822,13.39330959,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1852268-Reviews-OYO_Hotel_Matzbach-Berlin.html
Palacina Berlin,"Winterfeldtstr. 3, 10781 Berlín Alemania",52.49583435,13.36030102,Booking.com,,Agoda.com,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3885203-Reviews-Palacina_Berlin-Berlin.html
Palais Winterfeldt,"Winterfeldtstr. 72, 10781 Berlín Alemania",52.49652863,13.34822941,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d3699338-Reviews-Palais_Winterfeldt-Berlin.html
Pangea People Hostel,"Karl-Liebknecht-Str. 34, 10178 Berlín Alemania",52.52620697,13.4154129,,,,,,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2205040-Reviews-Pangea_People_Hostel-Berlin.html
